OIL,GAS,WATER,ARTIFICIAL_LIFT,DOWN_TIME_HOURS,ESP Data - Drive Current,ESP Data - Drive Voltage,ESP Data - Intake Pressure,ESP Data - Motor Temperature Shutdown Setpoint,ESP Data - Motor Winding Temperature,ESP Data - Output Frequency,ESP Data - Vibration X,Startup_Count,Oil_Intake,Water_Intake,Gas_Intake,Liquid_Intake,Gas_Saturation_at_Intake,Gas_Separator_Efficiency,Gas_through_Annulus_Intake,Gas_through_ESP_Intake,Gas_through_Annulus,Gas_through_ESP,Pb_ESP,Discharge_Pressure,ESP_Fluid,Gas_Saturation_at_Discharge,Pump_Delta_Pressure,Pump_Average_Pressure,Gas_Saturation_in_Pump,Pump_Power,Drive_Power,Power_Ratio,Power_Difference,ESP_Temperature,Lower_Limit,AL_Key,Well_ID
0,0,0,ESP,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,ESP_2,352
519.0391494,351.0611347,405.6498857,ESP,13,368.2683175,423.4333596,1026.322042,240,188.3642335,58,6.726239541,14,670.2169504,415.9128578,303.4767183,1086.129808,0.218390395,0.846609416,256.9262471,46.55047121,98.00822663,253.0529081,1130.141934,3104.724027,1108.542123,1.11E-16,2078.401985,2065.523035,2.22E-16,26.92051086,155.9370909,0.191818884,129.0165801,167.7557405,750,ESP_2,352
1355.698046,1073.790798,1101.576546,ESP,0,327.7781481,427.7388657,982.3597569,240,184.7133561,58,6.051478346,14,1741.586331,1129.505452,1318.605971,2871.091783,0.314725798,0.596700279,786.8125514,531.7934196,285.5196708,788.2711272,1402.892712,3092.786232,2987.136697,1.11E-16,2110.426475,2037.572994,,73.65917861,140.2034533,0.58374833,66.54427469,163.6910792,750,ESP_2,352
1262.814662,1082.59662,1022.749646,ESP,2,321.3977489,427.7587655,967.8654281,240,184.0658129,57.97407564,5.746367324,14.60694705,1619.531711,1048.697825,1496.570953,2668.229536,0.35933797,0.589952181,882.9052974,613.6656554,315.0153666,767.5812531,1476.691871,2965.446183,2789.840641,1.67E-16,1997.580755,1966.655806,1.67E-16,65.11563648,137.4807043,0.526260813,72.36506781,163.8528707,750,ESP_2,352
1451.05017,1073.648246,1019.247404,ESP,0,314.2487269,429.5655556,958.6965741,240,183.3610507,58,5.953737277,15,1858.960488,1045.117901,1267.873698,2904.07839,0.303904185,0.599561066,760.1677059,507.7059917,268.3039256,805.3443204,1327.750965,3012.278929,3016.52515,1.11E-16,2053.582355,1985.487752,1.11E-16,72.38034067,134.9904289,0.595765206,62.61008827,163.6582637,750,ESP_2,352
1206.755034,1030.893465,981.5283788,ESP,0,309.6597917,430.0229167,959.1616204,240,182.977113,58,6.014074199,15,1546.073969,1006.440948,1444.104638,2552.514917,0.361331525,0.600786434,867.598476,576.5061621,306.3908332,724.5026321,1455.936672,2959.791673,2666.472216,2.22E-16,2000.630053,1959.476647,1.67E-16,62.33118726,133.1608068,0.520099543,70.82961953,163.8772906,750,ESP_2,352
1149.883292,1040.17014,960.0008769,ESP,0,306.1613657,429.9259722,960.0383218,240,182.3162738,58,5.946857645,15,1473.36065,984.3660435,1537.378483,2457.726693,0.384815522,0.593955363,913.134195,624.2442878,322.8067251,717.3634153,1520.9705,2922.628043,2576.239359,1.67E-16,1962.589721,1941.333183,1.67E-16,59.07684301,131.6267228,0.498690048,72.54987982,163.9408361,750,ESP_2,352
1140.891721,1081.047987,1010.273112,ESP,0,304.7467014,430.4252778,958.9381481,240,182.3000031,58,5.874257979,15,1461.65314,1035.915533,1667.304671,2497.568673,0.40032542,0.578595382,964.6947831,702.609888,340.5900069,740.4579804,1589.704016,2908.75351,2626.397643,1.11E-16,1949.815362,1933.845829,,59.83503038,131.1706836,0.506846235,71.33565322,163.8820226,750,ESP_2,352
1123.290877,1088.77711,955.9262675,ESP,0,303.5518519,430.8708796,958.000544,240,182.3000031,58,5.85148484,15,1438.947391,980.1903439,1713.570951,2419.137735,0.414636279,0.575676232,986.4620683,727.1088826,347.8880662,740.8890437,1618.258097,2862.431701,2550.107796,1.11E-16,1904.431157,1910.216123,1.67E-16,56.74470796,130.7916534,0.48206192,74.04694546,163.9768647,750,ESP_2,352
1119.396617,1084.768377,962.9588296,ESP,0,302.2366667,430.7458449,956.7292708,240,182.2787424,58,5.839039229,15,1433.74751,987.4028719,1710.836219,2421.150382,0.414046894,0.575925826,985.3147628,725.5214567,346.9594981,737.8088787,1617.024729,2867.993706,2551.730872,1.67E-16,1911.264435,1912.361488,3.33E-16,56.98455938,130.1871883,0.48634722,73.20262896,163.9580469,750,ESP_2,352
1073.650406,1055.452356,938.7260808,ESP,0,301.4268056,430.8405671,955.3324884,240,182.2078979,58,5.744056468,15,1374.932195,962.5565544,1687.720881,2337.488749,0.419287698,0.580067623,978.9922393,708.7286421,344.1613276,711.291028,1626.151533,2860.805257,2464.235796,1.67E-16,1905.472768,1908.068873,2.22E-16,54.8638849,129.8668959,0.469402704,75.00301096,164.0275239,750,ESP_2,352
980.7303039,1025.633083,886.855536,ESP,1,304.4124265,430.1562461,964.5760461,240,182.2913771,58,5.297495126,15.98614934,1257.284482,909.3594378,1689.823492,2166.64392,0.438179119,0.58129585,982.2873836,707.536108,349.1200124,676.5130707,1699.201733,2816.129827,2291.123158,1.11E-16,1851.553781,1890.352937,2.22E-16,49.5662787,130.9449066,0.42058637,81.37862792,164.234812,750,ESP_2,352
1091.481277,1071.016435,910.4327618,ESP,0,300.0441088,431.3010417,957.0080787,240,182.0997302,58,5.561912459,16,1398.038113,933.5431637,1705.100364,2331.581277,0.422401496,0.578224616,985.9310039,719.1693604,347.2914652,723.7249698,1627.684146,2834.464651,2460.064214,5.55E-17,1877.456572,1895.736365,2.22E-16,53.96570955,129.4093367,0.463350644,75.44362712,164.0547236,750,ESP_2,352
1053.805449,1058.707291,873.2861038,ESP,0,298.5699306,431.1630903,957.2360417,240,181.8420296,58,5.669162466,16,1349.8162,895.4533385,1715.569607,2245.269539,0.433132865,0.578003788,991.6057312,723.9638761,349.384922,709.3223695,1654.650367,2803.051744,2372.973499,1.11E-16,1845.815702,1880.143893,2.22E-16,51.17793664,128.7323339,0.441725651,77.55439728,164.145918,750,ESP_2,352
1045.670269,1042.191786,820.2168268,ESP,0,297.8110532,431.6357755,957.7150347,240,181.749487,58,5.661219175,16,1339.470244,841.0364982,1677.240248,2180.506742,0.434771967,0.582766404,977.4392684,699.8009794,344.5893185,697.6024676,1638.627166,2780.218228,2304.38377,1.67E-16,1822.503193,1868.966631,5.55E-17,49.07097122,128.5459049,0.424154324,79.47493369,164.246101,750,ESP_2,352
1038.375282,1014.449236,825.7039963,ESP,0,297.2021875,432.3288079,958.3249884,240,181.6610695,58,5.50298145,16,1330.219658,846.6623484,1605.733407,2176.882006,0.42450348,0.591357868,949.5630849,656.1703221,335.0040745,679.4451614,1604.113079,2810.74452,2295.028327,0,1852.419531,1884.534754,1.67E-16,49.67397904,128.4890674,0.429556469,78.81508838,164.2318019,750,ESP_2,352
1017.20416,975.9245759,786.7365613,ESP,0,298.2819407,432.048204,962.7487499,240,181.5726061,57.99971012,5.327085996,16.2177694,1303.767004,806.7016699,1510.414437,2110.468674,0.417139795,0.60354112,911.5972208,598.8172163,323.2978633,652.6267126,1569.50864,2820.045805,2220.654854,1.11E-16,1857.297056,1891.397278,1.67E-16,48.19078289,128.8721768,0.415491657,80.68139388,164.328942,750,ESP_2,352
1059.2559,1014.683583,811.8257016,ESP,0,296.8284144,432.3481829,960.7737963,240,181.4231712,57.99972222,5.2892979,17,1357.354358,832.4294161,1573.94115,2189.783775,0.418187084,0.595152038,936.7342831,637.2068673,331.4380945,683.2454881,1578.858413,2827.875895,2306.37453,,1867.102099,1894.324846,1.11E-16,50.31522843,128.3332256,0.435630049,78.01799714,164.2231405,750,ESP_2,352
1064.197701,1028.51652,818.6692744,ESP,0,295.4274421,431.6541204,959.2340741,240,181.4036398,58,5.434409796,17,1363.4434,839.4481802,1611.417245,2202.89158,0.422466381,0.590509637,951.5574128,659.8598318,336.0696309,692.446889,1594.201198,2815.504409,2322.420925,2.22E-16,1856.270335,1887.369241,1.11E-16,50.37136365,127.5224727,0.438888775,77.15110902,164.1956541,750,ESP_2,352
1032.384861,989.8190696,793.9807914,ESP,0,295.4455093,432.403287,958.8901273,240,181.4006189,58,5.430766627,17,1322.632239,814.1333969,1541.682403,2136.765636,0.419112187,0.599468804,924.1905062,617.4918968,326.2712118,663.5478578,1572.625043,2820.873031,2249.611193,1.11E-16,1861.982903,1889.881579,2.22E-16,48.9423368,127.7516093,0.425672714,78.80927254,164.274309,750,ESP_2,352
1022.927836,983.3847937,793.4570211,ESP,0,294.9990741,432.4021991,958.4120718,240,181.3962648,58,5.306859816,17,1310.443804,813.596785,1536.331222,2124.040589,0.419719991,0.600188982,922.0890721,614.2421496,325.3448904,658.0399033,1574.142903,2826.690012,2236.221975,1.67E-16,1868.27794,1892.551042,2.22E-16,48.81552279,127.5582484,0.425213347,78.74272556,164.2787485,750,ESP_2,352
1018.666397,977.3554949,798.8977532,ESP,0,294.7032407,432.4291204,957.7001389,240,181.3968689,58,5.296698472,17,1304.876893,819.1762939,1526.399419,2124.053187,0.418139772,0.601452486,918.0567258,608.3426934,323.6487013,653.7067936,1569.888177,2835.87823,2235.36085,0,1878.178091,1896.789184,5.55E-17,49.05530257,127.4382632,0.427704289,78.3829606,164.2673202,750,ESP_2,352
1009.07114,984.0673151,744.8759701,ESP,0,294.4482523,432.5160417,956.8884028,240,181.3862336,58,5.220562721,17,1292.46408,763.7839889,1559.418965,2056.248069,0.431294959,0.597142417,931.1952093,628.2237556,327.9643222,656.1029929,1592.926483,2787.370123,2169.326147,5.55E-17,1830.481721,1872.129263,1.67E-16,46.39720246,127.3535926,0.404797746,80.95639011,164.3952425,750,ESP_2,352
1003.731922,981.6752505,778.437231,ESP,0,294.0017014,432.4214931,956.0697685,240,181.3405985,58,5.159703358,17,1285.503398,798.1979325,1561.423548,2083.701331,0.428359412,0.596997601,932.1661116,629.2574362,327.9871348,653.6881157,1595.780412,2813.154787,2197.047674,5.55E-17,1857.085018,1884.612278,1.67E-16,47.67303654,127.1326547,0.416651731,79.45961813,164.3222806,750,ESP_2,352
1000.153005,985.2098904,774.5829291,ESP,0,293.7292245,432.4277431,954.865,240,181.3456401,58,5.193278588,17,1280.74099,794.2469008,1579.20511,2074.98789,0.43216248,0.594699654,939.1527323,640.0523774,329.9723336,655.2375569,1606.283747,2804.528137,2189.494334,5.55E-17,1849.663137,1879.696569,1.11E-16,47.31926772,127.0166656,0.413937524,79.69739792,164.3338571,750,ESP_2,352
998.1291994,938.6656042,770.4165248,ESP,0,293.7044676,432.7721181,953.3900347,240,181.2823801,58,5.185782286,17,1277.931046,789.9760793,1453.099562,2067.907125,0.412694349,0.611137628,888.0438196,565.0557426,311.4676734,627.1979308,1533.377573,2852.73196,2172.535999,1.67E-16,1899.341926,1903.060998,1.67E-16,48.21383579,127.1071045,0.421462898,78.89326873,164.3267025,750,ESP_2,352
979.9009109,970.5281212,630.4704839,ESP,0,293.0903241,432.2996412,952.2907292,240,181.279776,58,5.21009513,17,1254.433172,646.4778733,1569.319146,1900.911046,0.452223357,0.593501387,931.3930893,637.9260564,326.2439213,644.2841999,1612.667844,2699.241766,2012.92034,1.67E-16,1746.951037,1825.766248,3.33E-16,41.0874198,126.7028419,0.36031306,85.61542214,164.7013165,750,ESP_2,352
984.175309,975.8327811,763.7079445,ESP,0,293.0995139,432.6794444,951.2091088,240,181.2537657,58,5.162094099,17,1259.747321,783.0991615,1582.140003,2042.846483,0.436454042,0.594122869,939.985557,642.1544458,328.8484381,646.984343,1612.365191,2800.957373,2156.818866,1.11E-16,1849.748265,1876.083241,2.22E-16,46.61523204,126.8181348,0.408417158,80.2029028,164.3680128,750,ESP_2,352
983.433391,974.2830688,772.9824596,ESP,0,292.9408333,432.6935069,950.2660648,240,181.1630684,58,5.106371303,17,1258.660247,792.6100316,1581.247156,2051.270279,0.435303391,0.594301892,939.7381763,641.5089801,328.3916559,645.8914128,1610.702557,2810.065614,2165.162918,5.55E-17,1859.799549,1880.165839,2.22E-16,47.04985254,126.7535965,0.412434956,79.70374396,164.3457054,750,ESP_2,352
974.0703208,976.3360326,759.6138961,ESP,0,292.9958681,433.0692824,949.8171296,240,181.2295367,58,5.129530565,17,1246.612017,778.9024189,1599.86954,2025.514436,0.441296577,0.591678047,946.6076842,653.2618556,330.6146956,645.721337,1627.262952,2791.82476,2140.479688,1.67E-16,1842.00763,1870.820945,1.11E-16,46.06850129,126.8875103,0.40340632,80.81900904,164.3919524,750,ESP_2,352
879.8910101,876.0799057,616.2682076,ESP,5,296.0116489,431.5834425,959.6680775,240,181.3103256,57.99150899,4.954286673,17.72507731,1127.367564,631.9095881,1404.011429,1759.277153,0.443845509,0.612979988,860.6309088,543.3805206,304.112658,571.9672477,1592.488261,2754.678054,1857.105416,1.11E-16,1795.009976,1857.173066,1.67E-16,38.94977662,127.7537265,0.338757473,88.80394985,164.8949903,750,ESP_2,352
898.7251443,889.3707136,697.7798351,ESP,2,298.6293662,431.4260955,962.9121576,240,183.4904018,58,5.488874587,18.55342046,1151.932378,715.4873418,1410.545524,1867.41972,0.430311312,0.615123263,867.6593659,542.8861583,307.7746883,581.5960254,1584.593854,3094.100562,1970.282516,5.55E-17,2131.188405,2028.50636,1.67E-16,49.06275104,128.8365014,0.423126732,79.77375039,164.5168578,750,ESP_2,352
629.1022013,519.1266245,473.5089258,ESP,9,314.330723,431.0636152,977.5661086,240,185.3020187,58,6.335762332,20.09899695,807.7200407,485.5168048,675.7487874,1293.236845,0.343196403,0.737254477,498.198819,177.5499684,179.78301,339.3436144,1282.841313,3331.931421,1339.023185,5.55E-17,2354.365312,2154.748765,1.11E-16,36.8352393,135.4965378,0.302059701,98.66129851,165.9728542,750,ESP_2,352
1015.017284,1008.065717,809.4444364,ESP,0,297.2227315,432.0539236,952.2879282,240,181.4236921,58,5.805990496,21,1299.387442,829.9959044,1633.437621,2129.383347,0.434099213,0.588075598,960.5848058,672.8528152,336.4679322,671.5977849,1623.897838,2819.527906,2248.754749,2.22E-16,1867.239978,1885.907917,1.67E-16,49.061834,128.4162473,0.424503519,79.35441332,164.2736086,750,ESP_2,352
971.9547205,968.2786085,761.6776593,ESP,0,296.0648611,432.561794,941.7953125,240,181.3355673,58,5.696817695,21,1242.750997,781.0258364,1601.865232,2023.776833,0.441815602,0.591402296,947.3467762,654.5184558,327.7016147,640.5769938,1616.883083,2813.352616,2138.356104,1.67E-16,1871.557303,1877.573964,3.33E-16,46.76109879,128.0663475,0.405702024,81.30524867,164.4007903,750,ESP_2,352
857.7123051,933.2605101,678.3646937,ESP,3,295.1669735,431.2402854,945.0502305,240,180.9539668,58,5.677084363,21.35326185,1097.092219,695.5939331,1632.385746,1792.686152,0.476598972,0.581243268,948.8132256,683.5725204,329.4969067,603.7636034,1736.573343,2713.038409,1907.233535,2.22E-16,1767.988178,1829.04432,1.11E-16,39.39896193,127.2878899,0.343918219,87.888928,164.759874,750,ESP_2,352
957.4943388,980.8458574,735.4092258,ESP,0,294.0121875,432.6435417,942.1873264,240,180.8488831,58,5.40939293,22,1224.317272,754.0897892,1654.881409,1978.407061,0.455477572,0.583920789,966.3196575,688.5617517,334.4225578,646.4232996,1660.043714,2777.885025,2096.799743,5.55E-17,1835.697698,1860.036176,1.67E-16,44.9738085,127.2024741,0.392845333,82.22866559,164.4660992,750,ESP_2,352
955.3992573,923.649054,710.9982871,ESP,1,294.5867367,432.6677713,944.0142794,240,180.7808021,58,5.438688282,22.19294313,1221.896368,729.0572343,1487.309746,1950.953603,0.432575866,0.605710723,900.8794618,586.4302846,312.4614869,611.1875671,1564.414009,2823.928878,2056.204803,0,1879.914598,1883.971579,,45.16541838,127.4581868,0.393727539,82.29276844,164.5100722,750,ESP_2,352
994.5751205,982.9841364,733.2169498,ESP,0,292.597662,432.5754167,942.2718403,240,180.7271755,58,5.362993507,23,1271.743699,751.8417525,1615.147985,2023.585451,0.443876424,0.589697167,952.4481911,662.6997938,329.6555024,653.3286339,1611.027613,2795.352451,2139.705887,1.67E-16,1853.080611,1868.812146,1.67E-16,46.32868163,126.5705556,0.406700537,80.24187394,164.4054957,750,ESP_2,352
1009.630549,993.3601892,724.4942834,ESP,0,287.0601042,432.4219907,938.8092477,240,180.4922605,59.12233796,5.334879272,23,1290.478437,742.9004872,1636.623874,2033.378924,0.44594622,0.587081278,960.831235,675.7926389,331.1703628,662.1898264,1608.274112,2782.281481,2151.135436,1.67E-16,1843.472233,1860.545364,2.78E-16,46.33465174,124.1311017,0.414746552,77.79644997,164.3573946,750,ESP_2,352
997.659426,1012.07445,717.8245808,ESP,0,282.9310995,432.2024537,935.4992477,240,180.4019277,60,5.558862251,23,1274.690104,736.0641455,1715.595391,2010.754249,0.460395711,0.576875699,989.6852905,725.9101003,339.7512666,672.3231836,1656.779567,2746.484493,2134.077099,1.11E-16,1810.985245,1840.99187,2.78E-16,45.15715425,122.2835154,0.410313816,77.1263612,164.3582571,750,ESP_2,352
968.9092928,987.8211827,739.6382665,ESP,0,282.0447569,432.5446181,934.0112616,240,180.3361469,60,5.362072678,23,1237.744064,758.4334056,1684.839838,1996.17747,0.457710382,0.580450443,977.9660303,706.8738076,335.1224537,652.698729,1656.08927,2772.026351,2116.371733,1.67E-16,1838.015089,1853.018806,1.11E-16,45.45090893,121.9969417,0.413953081,76.54603273,164.3332258,750,ESP_2,352
971.5011462,996.1874693,698.5822297,ESP,0,281.4774537,432.4556019,932.6554051,240,180.2740432,60,5.427904501,23,1240.860948,716.335201,1710.087005,1957.196149,0.466308963,0.576456412,985.7906194,724.2963856,337.2475999,658.9398694,1668.467809,2739.839267,2079.215698,1.11E-16,1807.183862,1836.247336,2.22E-16,43.90393364,121.7265016,0.400752078,77.82256801,164.4174851,750,ESP_2,352
967.9643463,995.3537564,681.3701637,ESP,0,281.486412,432.5051736,931.7029861,240,180.334324,60,5.504948597,23,1236.207724,698.6864926,1714.86713,1934.894217,0.469857332,0.575287658,986.5418942,728.3252359,337.1137747,658.2399817,1673.155891,2718.992684,2056.95339,1.11E-16,1787.289698,1825.347835,1.11E-16,42.95571487,121.7443295,0.392039385,78.78861464,164.4671722,750,ESP_2,352
952.5309396,981.736807,691.9308861,ESP,0,280.4916898,432.2569097,930.3911921,240,180.1410233,60,5.338491077,23,1216.313393,709.5166751,1697.990533,1925.830069,0.468563629,0.577191598,980.0658696,717.9246634,334.3661931,647.3706139,1672.106818,2736.016376,2046.191908,0,1805.625184,1833.203784,1.11E-16,43.16935049,121.244471,0.395613462,78.07512055,164.4456836,750,ESP_2,352
920.8606517,974.8370774,702.1060703,ESP,0,280.1758912,432.5367361,929.1155556,240,180.1113568,60,5.319885864,23,1175.699808,719.9515223,1720.754163,1895.65133,0.475818922,0.573382132,986.6496909,734.1044723,336.0891374,638.74794,1709.38466,2745.812874,2017.345544,5.55E-17,1816.697318,1837.464215,1.11E-16,42.82175048,121.1863655,0.392616138,78.36461504,164.4566129,750,ESP_2,352
941.6084377,917.674832,677.4262268,ESP,0,279.9697917,432.0649421,928.1269329,240,180.0176179,60,5.348592693,23,1202.052365,694.6451791,1529.947955,1896.697544,0.446485624,0.598792108,916.1207614,613.8271931,311.6879688,605.9868632,1574.891389,2815.009246,2003.735183,5.55E-17,1886.882313,1871.568089,1.67E-16,44.17603013,120.9651318,0.405773773,76.7891017,164.451072,750,ESP_2,352
976.7842072,955.9813444,678.3031372,ESP,0,279.0592014,431.6818866,927.0196991,240,179.8261504,60,5.134681145,23,1246.798479,695.5452631,1602.107228,1942.343742,0.452004342,0.590061195,945.3413057,656.7659228,321.1946289,634.7867155,1592.029303,2790.23443,2055.618457,2.78E-16,1863.21473,1858.627064,2.78E-16,44.75143497,120.4648025,0.412766348,75.71336755,164.401245,750,ESP_2,352
946.8526209,967.0431584,697.3251808,ESP,0,279.6173148,432.7937037,926.3275579,240,180.0165866,60,5.24785267,23,1208.496476,715.0514054,1673.817923,1923.547882,0.465289885,0.580239021,971.2144731,702.6034494,329.7061894,637.336969,1654.664936,2765.855144,2041.699032,0,1839.527587,1846.091351,1.67E-16,43.88333004,121.0166133,0.402913734,77.13328326,164.4212784,750,ESP_2,352
907.5504049,961.5419497,611.0423833,ESP,1,281.274125,432.3137515,929.1697263,240,179.8931419,60,5.052082182,23.35570908,1158.713316,626.5732277,1698.058843,1785.286544,0.487479321,0.572023889,971.3302225,726.7286202,330.8926351,630.6493147,1712.69634,2669.022329,1904.614979,1.67E-16,1739.852603,1799.096028,1.11E-16,38.71873867,121.5986722,0.353793508,82.87993351,164.7309036,750,ESP_2,352
933.0887998,1018.469848,633.8906504,ESP,0,279.2460417,433.1159028,926.9172106,240,179.8103068,60,5.033373047,24,1191.010205,650.0039095,1840.540575,1841.014114,0.499935688,0.556211555,1023.729935,816.8106401,347.7848131,670.6850353,1775.619522,2617.763768,1973.049578,5.55E-17,1690.846558,1772.34049,0.000829933,38.98017136,120.9459014,0.358104748,81.96573007,164.6412649,750,ESP_2,352
948.1312686,1001.500769,687.3929829,ESP,0,278.3339931,432.9455787,925.0788426,240,179.6800264,60,5.08228045,24,1209.954403,704.8677374,1777.554631,1914.82214,0.481412039,0.566827117,1007.566167,769.9884636,341.5242458,659.9765228,1715.847509,2705.457326,2040.944525,5.55E-17,1780.378483,1815.268084,2.22E-16,42.45658761,120.5034717,0.391474084,78.04688409,164.4534566,750,ESP_2,352
935.8113257,1004.153099,682.1272008,ESP,0,277.677963,432.5703472,923.9673611,240,179.6256726,60,5.171639349,24,1194.0795,699.468981,1804.103473,1893.548481,0.487905161,0.562814286,1015.375208,788.7282651,343.7025971,660.4505014,1741.394633,2683.988262,2021.378155,5.55E-17,1760.020901,1803.977812,2.22E-16,41.56874771,120.1152529,0.384526497,78.54650514,164.4804419,750,ESP_2,352
916.8141207,998.684288,650.1458905,ESP,0,277.2325347,433.0079861,922.8427894,240,179.617506,60,5.043509381,24,1169.687927,666.6754661,1815.012511,1836.363393,0.497076324,0.559190307,1014.937403,800.0751085,343.0806142,655.6036738,1765.946399,2648.161799,1964.545678,,1725.31901,1785.502294,1.11E-16,39.60345604,120.0439015,0.366564561,80.44044551,164.590228,750,ESP_2,352
917.2018188,1002.285884,643.563663,ESP,0,276.9450231,432.4260417,922.3552546,240,179.6050061,60,5.216198491,24,1170.116887,659.9262578,1826.697868,1830.043144,0.499542588,0.55744697,1018.287192,808.410676,344.0069091,658.2789751,1772.80122,2638.51703,1959.1298,3.33E-16,1716.161776,1780.436142,3.89E-16,39.28465862,119.7582401,0.364481147,80.4735815,164.6020383,750,ESP_2,352
915.6834247,997.2134112,673.1226704,ESP,0,276.7577083,433.119456,921.4943287,240,179.6006311,60,4.950315978,24,1168.064048,690.2374828,1816.230279,1858.30153,0.494275291,0.559963805,1017.023219,799.2070603,343.216573,653.9968382,1763.658789,2673.617104,1986.543769,1.11E-16,1752.122775,1797.555716,1.67E-16,40.66906813,119.8691481,0.376976513,79.20007996,164.52351,750,ESP_2,352
924.1393462,996.3062625,638.31516,ESP,0,276.6659375,433.7587616,920.7911111,240,179.6025061,60,5.020694107,24,1178.755191,654.5454838,1805.197144,1833.300675,0.496138031,0.560290266,1011.434389,793.7627552,341.035414,655.2708486,1750.108023,2653.497777,1960.677397,0,1732.706666,1787.144444,1.11E-16,39.69471942,120.0062744,0.367524482,80.311555,164.6031265,750,ESP_2,352
902.9995424,997.1572544,630.309573,ESP,0,275.2714236,432.5554167,920.1420602,240,179.6000061,60,4.909553725,24,1151.705,646.3368202,1836.035258,1798.041821,0.505227385,0.554760043,1018.558999,817.4762591,343.1634581,653.9937963,1789.916399,2629.351602,1932.83979,3.33E-16,1709.209542,1774.746831,0.003793066,38.60048082,119.0701453,0.360202996,80.46966451,164.6367614,750,ESP_2,352
906.2868764,984.7606359,616.9582885,ESP,0,275.242419,433.3152546,919.464375,240,179.6000061,60,4.910971891,24,1155.807616,632.6465353,1797.226113,1788.454152,0.501223193,0.559204772,1005.017419,792.2086936,338.318676,646.4419599,1761.214898,2638.895237,1914.805798,5.55E-17,1719.430862,1779.179806,1.11E-16,38.46900909,119.2667389,0.35838444,80.79772978,164.6681157,750,ESP_2,352
891.5759489,1025.993783,658.973311,ESP,0,275.1783102,433.4186227,918.7613657,240,179.5993811,60,5.041667486,24,1136.954496,675.7304749,1940.295832,1812.684971,0.517001268,0.54270224,1053.002894,887.2929376,354.1650355,671.8287471,1865.874164,2598.598292,1988.000522,5.55E-17,1679.836927,1758.679829,0.02613457,39.01981142,119.2674042,0.363513789,80.24759278,164.5858249,750,ESP_2,352
895.5512039,1014.638225,635.4490022,ESP,0,274.3282292,432.8396875,917.8139468,240,179.5975061,60,5.024127444,24,1141.899378,651.6086674,1904.606229,1793.508045,0.515020924,0.546027651,1039.967665,864.638564,349.3722938,665.2659314,1838.310346,2597.306978,1956.627037,1.67E-16,1679.493031,1757.560462,0.020053908,38.39616104,118.740145,0.359292143,80.34398395,164.6282738,750,ESP_2,352
894.6159768,975.6103136,641.3692272,ESP,0,273.8844792,432.7508449,916.8955787,240,179.5911414,60,5.090309857,24,1140.586428,657.6801358,1792.402715,1798.266564,0.49918346,0.560303493,1004.289502,788.1132137,337.0040798,638.6062339,1762.649863,2657.87725,1923.731584,0,1740.981671,1787.386414,2.22E-16,39.13273684,118.5237398,0.366853246,79.39100292,164.5990879,750,ESP_2,352
898.8212589,974.490417,614.2660009,ESP,0,273.7026042,432.9706019,916.4127083,240,179.5705996,60,5.232431016,24,1145.884312,629.8879843,1785.298138,1775.772296,0.501337497,0.560097356,999.9407668,785.357371,335.344691,639.145726,1755.453513,2636.41301,1900.624086,1.67E-16,1720.000301,1776.412859,1.11E-16,38.19674012,118.5051813,0.358134741,80.30844114,164.6680117,750,ESP_2,352
809.2522073,897.0415196,579.4239324,ESP,2,275.3830694,432.3566183,919.193677,240,179.638255,60,5.183435907,24.15631617,1032.025026,594.1579256,1658.191353,1626.182952,0.504872831,0.568280596,942.3179709,715.8733818,317.1063985,579.9351211,1769.990013,2642.067683,1740.102503,5.55E-17,1722.874006,1780.63068,0,35.02917415,119.0636926,0.326894822,84.03451846,164.9187819,750,ESP_2,352
876.8747407,1009.927532,650.5335886,ESP,0,274.0477315,433.5098264,918.6282176,240,179.4001916,60,5.113822927,25,1118.190112,667.0762386,1911.25717,1785.26635,0.517041799,0.544774216,1041.203627,870.0535427,350.1390089,659.7885229,1863.045916,2593.831348,1957.186195,1.67E-16,1675.20313,1756.229783,0.026044161,38.30903108,118.8023845,0.358289021,80.49335342,164.618404,750,ESP_2,352
867.3874776,995.4747096,628.0730196,ESP,0,273.8573727,433.2077431,914.3258565,240,179.5637766,60,5.317444435,25,1105.544955,644.0476769,1893.643793,1749.592632,0.51976967,0.544930215,1031.903719,861.740074,345.1717485,650.3029611,1856.067209,2583.557418,1919.372556,2.78E-16,1669.231562,1748.941637,0.026434151,37.43496372,118.6371343,0.350601895,81.20217062,164.6854623,750,ESP_2,352
881.6577901,982.1763421,616.9712478,ESP,0,273.4588773,433.5184722,914.5729977,240,179.4963696,60,4.973690287,25,1123.765367,632.6633599,1835.313074,1756.428727,0.51098135,0.552652466,1014.290297,821.0227769,339.3838924,642.7924497,1802.508204,2606.637923,1899.253381,2.22E-16,1692.064925,1760.60546,0.010502483,37.54926835,118.5494747,0.351932469,81.00020635,164.6921274,750,ESP_2,352
