Well_ID,Downtime,Freq,Current,Vibration,Intake_Press,Motor_Temp,Gas_Sat,Delta_Press,Pwr_Diff,Liq_Intake
0.0,236.7583102,613.218502,175.7382037,60.0,0.134588539,1481.069023,2534.46269,5.55e-17,57.35674891,246
0.0,236.2615046,591.7875475,175.8425624,60.0,0.133317012,1797.144048,2618.13817,1.11e-16,46.23033162,246
0.0,235.2173611,589.5655224,175.7745382,60.0,0.129254396,1212.336617,2341.388656,1.11e-16,66.56629938,246
0.0,235.0622222,574.8474898,175.9447109,60.0,0.131425923,1220.377174,2471.743361,1.11e-16,64.72450792,246
0.0,235.3389699,566.9184184,176.1328105,60.0,0.133817475,1371.785219,2589.777707,0.0,58.91469299,246
0.0,233.847338,572.1602519,176.057756,60.0,0.131042706,1363.108972,2616.000427,2.22e-16,58.17660533,246
0.0,232.697338,571.8906379,176.1416596,60.0,0.133424766,1354.582333,2592.900816,1.11e-16,58.19335127,246
0.0,232.8723611,569.8773134,176.2243219,60.0,0.133632405,1355.139951,2616.468123,1.11e-16,57.98003248,246
0.0,232.9855556,567.4773385,176.3242222,60.0,0.133980669,1230.031183,2536.749417,2.22e-16,62.71851743,246
0.0,232.4048264,568.1463488,176.3212796,60.0,0.136963076,1388.183398,2601.754524,1.11e-16,56.84893624,246
0.0,232.1487153,567.6629624,176.4737314,60.0,0.138092012,1287.08217,2625.600447,1.11e-16,59.55128781,246
0.0,234.8806134,560.0045995,176.8793103,60.0,0.141665623,1259.836986,2611.899531,1.11e-16,61.56345792,246
0.0,234.7648032,557.2223379,177.0843762,60.0,0.144094442,1235.431417,2604.201318,2.22e-16,62.33234783,246
0.0,239.3806307,547.487547,177.1523727,60.0,0.149669862,1187.855267,2645.226414,0.0,65.37984483,246
0.0,231.8419097,566.2012377,176.4555572,60.0,0.139024882,1249.052376,2655.677053,1.11e-16,60.16108693,246
0.0,232.5533102,555.0623527,176.6943265,60.0,0.134958678,1215.442158,2657.404552,1.11e-16,61.46506125,246
0.0,239.8536226,524.9673989,177.4425991,60.00052007,0.141344402,1188.896357,2691.9212,1.11e-16,64.90174571,246
0.0,239.9246774,501.3460949,177.0991574,60.0,0.148614444,1239.314315,2683.629776,1.11e-16,63.35070304,246
0.0,233.4633333,554.0814161,176.5876571,60.0,0.139665391,1284.82127,2622.600234,1.11e-16,60.01227527,246
0.0,232.9241898,552.9470457,176.5236635,60.0,0.139070368,1318.295494,2642.897085,1.11e-16,58.5074454,246
0.0,234.4433912,532.755842,176.7274802,60.0,0.140616317,1030.264533,2501.583272,1.67e-16,69.33439569,246
0.0,236.15625,515.6703671,176.9867882,60.0,0.142639929,1331.92404,2708.361764,1.11e-16,58.59509925,246
0.0,235.7298495,507.7544852,177.0963427,60.0,0.14442685,1288.876329,2748.544504,1.11e-16,59.26205339,246
0.0,235.5452054,505.2381221,177.265427,60.0,0.141589304,1307.913277,2753.76736,1.11e-16,58.52885598,246
0.0,239.766021,502.77091,177.2291898,59.99825622,0.152538095,1303.338611,2763.900837,0.0,60.34630131,246
0.0,235.2166667,507.0563131,176.8886899,60.0,0.148759027,1346.635336,2758.159534,0.0,57.09024253,246
0.0,235.7739931,500.1489489,177.0590754,60.0,0.154757291,1298.073934,2779.490902,1.11e-16,58.59120118,246
0.0,236.4587037,494.2320023,177.1655597,60.0,0.160836111,1316.153828,2776.184127,0.0,58.33248898,246
0.0,236.7452662,482.3321257,176.9586572,60.0,0.171533797,1305.203207,2804.107745,0.0,58.41587819,246
0.0,238.2604977,472.2231515,177.2797348,60.0,0.161507292,1291.558345,2831.850786,0.0,59.18854575,246
0.0,244.2411228,458.4890371,177.8808045,59.94139593,0.159170723,1052.415845,2762.06694,1.11e-16,70.06337923,246
0.0,241.2034043,458.7686336,177.3292781,59.99955978,0.182873634,989.1634473,2716.006286,1.11e-16,71.28331161,246
0.0,237.4833912,453.4911872,177.197648,60.0,0.192178473,1388.560638,2888.626966,1.11e-16,54.80985998,246
0.0,239.0252431,449.0113367,177.4631988,60.0,0.165886807,1551.730994,2956.710252,0.0,49.10226201,246
0.0,239.77,440.4007131,177.6973765,60.0,0.164638311,1083.84037,2811.243,0.0,66.66617144,246
0.0,244.2190853,429.7467965,178.2735808,60.0,0.168626928,1146.953411,2885.728538,1.11e-16,65.75717697,246
0.0,235.9823843,441.8198703,177.2600233,60.0,0.17956632,959.9329242,2736.031628,1.11e-16,69.71488438,246
0.0,236.7968171,431.5516076,177.6046371,60.0,0.163572801,1289.731388,2917.017399,0.0,57.40489331,246
0.0,238.0123611,425.9698847,177.8581454,60.0,0.16251551,1598.364741,3010.825128,1.11e-16,46.20989403,246
0.0,238.0863773,425.1714615,177.9967774,60.0,0.15887963,1213.841049,2917.409159,0.0,60.50929699,246
0.0,238.1192593,419.9347184,178.1370556,60.0,0.164453473,1189.079902,2916.187543,1.11e-16,61.27744137,246
0.0,238.6218519,415.8085497,178.2997929,60.0,0.162847917,979.9849768,2838.543023,1.11e-16,69.19826536,246
0.0,239.0046528,411.7812196,178.5001993,60.0,0.159492709,1126.623712,2915.070119,1.11e-16,63.73895779,246
2.0,243.0263087,419.7854581,178.8057887,59.99282111,0.158828269,1023.057759,2883.015406,0.0,69.30780176,246
0.0,231.5645023,455.7818993,177.2105875,60.0,0.162330672,1012.104009,2789.206909,0.0,65.54186234,246
0.0,233.6074653,435.5592514,177.6918913,60.0,0.160182755,1210.018901,2901.75238,1.11e-16,58.85469876,246
0.0,235.5504861,422.933492,178.0036365,60.0,0.161289468,1197.593269,2930.231737,1.11e-16,59.77137706,246
0.0,236.4549074,413.7658891,178.2282617,60.0,0.162493519,1067.005123,2885.090793,1.11e-16,64.95225877,246
0.0,237.0371875,407.1178008,178.4042365,60.0,0.16411389,1003.735102,2879.556327,1.11e-16,67.32072867,246
0.0,235.1005556,405.8433276,178.1254117,60.0,0.161831366,1072.683054,2922.253746,1.11e-16,63.7677368,246
0.0,237.9550405,405.2676988,178.4461247,60.0,0.164377372,1001.08616,2917.166383,0.0,67.42192856,246
0.0,239.0236216,490.4077194,178.2525626,60.0,0.154221209,904.5824638,2690.397127,1.11e-16,73.22903658,246
0.0,221.8478819,551.6935658,176.6504145,60.0,0.147024998,1064.439769,2645.128043,1.11e-16,61.1971709,246
0.0,223.706713,529.9901824,176.9700026,60.0,0.152384722,1124.566916,2699.42283,1.11e-16,59.61056782,246
0.0,225.6177199,516.8000752,177.2469143,60.0,0.152638541,1164.17093,2722.989192,1.11e-16,58.97663687,246
0.0,225.4764583,515.9595262,177.1347871,60.0,0.142940971,1187.215178,2715.356977,2.22e-16,58.32666571,246
0.0,226.2567824,503.7795943,177.267581,60.0,0.141814467,1113.95685,2738.936403,0.0,60.60475152,246
0.0,227.9411111,483.4207599,177.6333856,60.0,0.14265324,1088.418431,2732.905472,0.0,62.20139609,246
0.0,227.5157292,477.7889809,177.7483772,60.0,0.145492939,1072.387194,2761.033426,0.0,62.17365344,246
0.0,231.9078026,466.4918336,178.0491483,60.0,0.147701254,992.8289979,2799.401786,1.11e-16,66.20538067,246
0.0,225.2340741,498.6424442,177.5311679,60.0,0.14702118,1024.838096,2722.173638,0.0,63.04463313,246
0.0,223.2229119,520.9071708,177.1000451,60.0,0.145708458,1064.573164,2731.910907,2.22e-16,60.872325,246
0.0,228.5520807,507.8346645,177.4592624,59.9503293,0.151417147,1078.764245,2735.365289,0.0,62.74206616,246
0.0,222.2898499,521.9736262,177.1210907,60.0,0.148259807,1033.657722,1659.613103,0.0,73.8660925,246
12.0,236.5831614,641.4387395,176.3855511,60.0,0.129380718,429.3185019,2004.316222,0.0,90.10459557,246
0.0,227.1303004,398.2432067,176.8667848,60.0,0.151186247,662.8995257,3311.114157,0.0,71.37147886,246
0.0,227.0755574,514.6666589,177.128833,60.0,0.155361243,680.8214701,2724.774659,0.0,74.70119444,246
0.0,223.6860301,516.2089711,176.8846736,60.0,0.148963193,1061.885525,1737.599227,0.0,72.97223223,246
0.0,223.3082755,502.1811151,177.0047696,60.0,0.150484027,798.6003438,2173.63363,0.0,74.1408299,246
0.0,225.9094444,486.6301538,177.2420139,60.0,0.153650346,644.9437573,3250.885722,0.202776773,65.97895645,246
0.0,233.1049322,468.9422201,177.8631348,60.0,0.160743161,752.2175273,2345.258543,0.171675351,73.95180276,246
0.0,229.3282755,468.64741,177.5841632,60.0,0.159180787,559.0446853,2409.281036,0.018065646,80.66655992,246
0.0,230.2731597,467.86368,177.8257441,60.0,0.159678819,625.4386101,2645.136466,0.107770337,76.06518913,246
0.0,230.1242708,458.134273,177.8616978,60.0,0.159808796,628.3321313,2671.83731,0.099459805,75.89937682,246
0.0,228.9518866,452.483733,177.9055047,60.0,0.160608796,684.3057527,2642.469415,0.038400561,74.93734413,246
0.0,232.1933796,438.8737409,178.4079026,60.0,0.163163773,1163.399899,2905.64455,0.0,59.6381778,246
0.0,267.0763079,440.2632805210526,181.4026275,60.0,0.179475116,1145.3461759526315,2922.092280631579,5.842105263157895e-18,64.52596285789474,246
0.0,291.5168981,441.6528201421052,183.3623692,59.99993056,0.169499306,1127.2924529052632,2938.540011263158,1.168421052631579e-17,69.41374791578947,246
0.0,310.6688426,443.0423597631579,185.0226298,60.00000116,0.182647107,1109.2387298578947,2954.9877418947367,1.7526315789473686e-17,74.30153297368422,246
17.0,318.484482,444.4318993842105,185.2819312,60.0,0.210443394,1091.1850068105264,2971.4354725263156,2.336842105263158e-17,79.18931803157895,246
10.0,443.5353958,465.2749937,187.0333686,58.06277165,0.317733938,820.3791611,3218.151432,1.11e-16,152.5060939,246
0.0,443.6651375,381.7780939,186.8113864,57.97934747,0.312644419,1437.444464,3376.694853,0.000122134,128.8728244,246
0.0,443.1780787,613.44297191,187.4376043,58.12559716,0.322829515,1502.3857925,3104.33659858,0.0001099206,125.35886021200001,246
0.0,442.5624537,845.10784992,188.2286904,58.3206076,0.323656019,1567.3271209999998,2831.9783441600002,9.77072e-05,121.84489602400001,246
0.0,441.8049884,1076.77272793,188.5133544,58.51615509,0.32175382,1632.2684494999999,2559.62008974,8.54938e-05,118.330931836,246
0.0,441.2702315,1308.4376059400001,188.6853248,58.59672339,0.321383797,1697.209778,2287.26183532,7.32804e-05,114.816967648,246
0.0,440.1250116,1540.10248395,188.8583237,58.88698158,0.324456251,1762.1511064999997,2014.9035809000002,6.1067e-05,111.30300346,246
0.0,439.7448611,1771.76736196,188.9635659,58.96777662,0.323432755,1827.0924349999998,1742.54532648,4.88536e-05,107.78903927200001,246
0.0,438.4821412,2003.4322399700002,189.0627596,59.20259386,0.319336459,1892.0337634999998,1470.18707206,3.66402e-05,104.27507508400001,246
0.0,437.2318866,2235.0971179800003,189.0984362,59.36640511,0.314179168,1956.9750919999997,1197.8288176400001,2.44268e-05,100.761110896,246
0.0,436.442581,2466.7619959900003,189.1516494,59.40494107,0.310935881,2021.9164204999997,925.4705632200001,1.22134e-05,97.247146708,246
0.0,328.6336633,2698.426874,182.3801056,33.40101537,0.0,2086.857749,653.1123088,0.0,93.73318252,118
0.0,323.8290057,2579.995514,182.5590724,21.25717601,0.0,4942.61177,1129.702649,1.11e-16,45.09879877,118
0.0,320.8313268,2500.223099,182.098195,45.0,0.0,4584.665593,1082.368615,0.0,50.92057536,118
0.0,318.9359319,2443.347187,181.820828,45.0,0.0,5434.335762,1335.182228,0.0,24.56587653,118
0.0,316.9790319,2395.340282,181.5609003,45.0,0.0,4818.751295,1250.748534,0.0,37.69882933,118
0.0,315.5161595,2350.901476,181.2463296,45.0,0.0,4679.531364,1258.381355,0.0,38.72900224,118
0.0,313.7491066,2316.647388,180.9046783,45.0,0.0,5375.296694,1420.79479,1.11e-16,18.5508443,118
0.0,320.324286,2270.579063,182.0913112,45.0,0.0,4613.916408,1270.130821,0.0,42.19534201,118
0.0,326.0263037,2228.715897,182.8449622,45.13883454,0.0,4339.016077,1270.222008,1.11e-16,49.42789251,118
0.0,343.4353368,2174.833018,185.6657131,46.65142511,0.0,4533.392764,1321.458483,0.0,53.98580917,118
0.0,361.0556309,2156.711224,188.4726948,48.98477816,0.0,4514.165218,1279.918473,0.0,65.77003879,118
0.0,369.9272684,2065.639539,190.1554543,50.0,0.0,5147.408715,1492.19502,0.0,50.12872796,118
0.0,368.1602107,2019.17668,189.7288593,50.0,0.0,5032.944459,1495.495087,1.11e-16,51.13292285,118
0.0,374.5135674,1971.105677,190.6697335,50.28665509,0.0,4862.434138,1500.666243,0.0,57.5259224,118
0.0,381.3429908,1921.411974,191.843144,50.91470486,0.0,4780.2645,1519.068629,0.0,62.36590072,118
7.0,393.1591623,1921.641262,193.1367049,51.69270124,0.0,4548.56825,1585.420617,0.0,69.00608333,118
0.0,389.9086548,1849.527749,192.7467296,52.0,0.0,5074.254911,1645.437252,0.0,55.18355275,118
0.0,387.3880372,1807.475087,192.3605204,52.0,0.0,4963.00691,1652.081491,0.0,55.77324529,118
0.0,385.20661,1771.01051,191.9680107,52.0,0.0,4909.925563,1683.325616,0.0,54.10770963,118
0.0,384.9321413,1752.411772,191.4524954,51.84221786,0.0,4654.527477,1604.839383,0.0,62.76609717,118
0.0,383.5865459,1735.710707,191.1690617,51.81173864,0.0,4411.238542,1644.924413,0.0,64.62714591,118
0.0,380.6333771,1686.592798,190.9078731,52.0,0.0,4615.215837,1693.827622,1.11e-16,57.14827853,118
0.0,380.6868268,1675.797162,190.6479773,51.79458508,0.0,4605.273199,1737.935778,0.0,54.79398098,118
0.0,377.9521495,1628.710542,190.2425174,52.0,0.0,4655.569697,1764.243722,1.11e-16,51.47567033,118
0.0,375.9932707,1599.162975,189.9175169,52.0,0.0,4679.309794,1796.024334,0.0,48.39652879,118
0.0,374.0101955,1572.519525,189.550027,52.0,0.0,4574.496794,1806.612921,1.11e-16,49.17052676,118
0.0,372.6104633,1547.582631,189.2702338,52.0,0.0,4497.13887,1811.776007,5.55e-17,49.88871487,118
5.0,371.0592554,1526.231391,189.0522927,52.0,0.0,3545.707248,1711.343139,0.0,73.08102134,118
8.0,378.7324912,1630.047704,189.8002322,51.55336994,0.0,2945.535831,1575.848905,3.7000000000000003e-17,92.23914974,118
0.0,351.7428693,1651.243821,189.2994647,51.36156482,0.0,3256.609578,1884.660392,7.400000000000001e-17,63.38817037,118
0.0,366.6708955,1586.218743,185.7330273,51.57329905,0.0,3920.88255,1559.247899,1.11e-16,69.73536547,118
0.0,366.6884498,1491.874894,188.2825287,51.69510071,0.0,4470.21235,1814.733615,0.0,46.9540997,118
0.0,367.2517372,1462.489971,188.3421771,51.76190859,0.0,4366.304801,1823.520957,0.0,49.00538268,118
0.0,367.1444035,1439.540417,188.2833043,51.78598996,0.0,4172.753351,1805.966375,0.0,53.83619828,118
0.0,367.7058074,1414.059106,188.4394541,51.94705999,0.0,4065.975128,1798.924232,0.0,56.92211673,118
0.0,367.4058995,1390.845087,188.4511723,51.98765273,0.0,4019.335813,1816.859259,0.0,57.0107801,118
0.0,366.8753204,1368.203084,188.3354598,52.03125475,0.0,4001.584803,1833.219433,0.0,56.45267416,118
0.0,367.2136664,1346.490387,188.3864929,52.12131759,0.0,4080.325505,1880.696967,0.0,52.9184219,118
0.0,367.1956327,1324.904094,188.3710287,52.19470907,0.0,4046.648207,1890.084841,0.0,53.33354895,118
0.0,366.8128184,1305.191275,188.3502384,52.28180894,0.0,4030.451209,1905.124429,0.0,53.02236743,118
0.0,367.0876932,1283.539031,188.3753783,52.38871891,0.0,4313.965833,2015.751402,0.0,41.73937865,118
0.0,366.7282659,1264.121448,188.3185304,52.45315979,0.0,4328.693646,2114.237806,0.0,36.82678676,118
0.0,366.6618131,1248.911442,188.2948254,52.51576134,0.0,4719.318482,2194.133835,0.0,23.21292106,118
2.0,364.1334762,1327.842663,184.8457175,51.72930978,0.0,5050.843322,2396.876879,0.0,1.868373855,118
0.0,368.595531,1300.648546,188.4458185,51.37693327,0.0,4608.938489,2053.489101,0.0,33.41243274,118
5.0,386.653046,1226.375046,191.4473698,52.20755161,0.0,3305.89007,1769.801921,1.11e-16,85.81858306,118
0.0,383.8100406,1197.63807,190.9952825,53.90000153,0.0,3943.031888,1950.033565,0.0,63.82673111,118
0.0,382.2393643,1162.663088,190.6894505,53.90000153,0.0,3824.373999,1957.827543,0.0,65.41420186,118
0.0,380.6088759,1139.650565,190.3798522,53.90000153,0.0,3759.671431,1975.647593,0.0,65.38341537,118
0.0,379.0260299,1119.396185,190.0613859,53.90000153,0.0,3853.911565,2029.18912,0.0,60.22317071,118
0.0,377.5849233,1101.187379,189.8427957,53.90000153,0.0,3905.526791,2282.268354,0.0,49.76360828,118
0.0,376.2884147,1084.902122,189.6565314,53.90000153,0.0,3609.053652,2247.934753,1.11e-16,58.28985371,118
0.0,374.5101137,1069.045233,189.3772655,53.90000153,0.0,3990.540585,2348.63917,1.11e-16,43.36081979,118
0.0,373.4313066,1054.289756,189.1348514,53.90833473583333,0.0,3784.265066,2320.276769,0.0,49.57589515,118
0.0,373.1553496,1039.511777,189.1206462,53.91666794166667,0.0,3825.5828,2346.805615,5.55e-17,47.24971862,118
0.0,371.3727335,1026.270562,188.9098624,53.9250011475,0.0,3770.712657,2357.414122,1.11e-16,47.50719128,118
0.0,369.4962415,1012.444536,188.5266446,53.93333435333333,0.0,3704.470026,2368.015899,0.0,48.0273075,118
0.0,369.1570518,999.5090102,188.3746786,53.94166755916667,0.0,3771.723366,2375.368226,0.0,45.75379423,118
0.0,367.6561566,986.5402072,188.1394191,53.950000765,0.0,3755.436141,2399.971483,1.11e-16,44.55184961,118
0.0,363.824731,974.8373012,187.7212557,53.95833397083333,0.0,3879.906322,2431.247874,1.11e-16,38.17070382,118
0.0,362.1114418,962.7806757,187.3826618,53.96666717666667,0.0,3689.656764,2431.204416,0.0,42.80609896,118
0.0,360.6088911,952.3817511,187.1725654,53.9750003825,0.0,3777.297173,2456.49352,0.0,38.59275166,118
0.0,358.6058552,942.3982366,186.997953,53.98333358833333,0.0,3520.372248,2422.343586,0.0,46.32756991,118
0.0,357.4246481,931.9758123,186.9582461,53.99166679416667,0.0,3474.523058,2431.990932,1.11e-16,46.70103274,118
0.0,354.9490347,924.1602983,186.7857299,54.0,0.0,3529.765206,2432.967218,0.0,44.1559249,118
0.0,353.9390984,916.2013497,186.7116278,54.0,0.0,3504.372309,2446.069098,0.0,43.8495081,118
0.0,352.2658806,906.5620055,186.4830832,54.0,0.0,3452.884572,2452.322195,1.11e-16,44.30595175,118
0.0,350.8308369,898.0400256,186.3819527,54.0,0.0,3393.418406,2450.40471,1.11e-16,45.46353082,118
0.0,349.7546139,888.5273767,186.3992765,54.0,0.0,3346.58036,2461.779239,1.11e-16,45.90923723,118
0.0,348.7394748,879.6484855,186.553213,54.0,0.0,3295.207197,2453.460206,0.0,47.22082363,118
0.0,347.4744592,872.7537139,186.7521236,54.0,0.0,3265.200385,2456.33638,0.0,47.37840165,118
0.0,346.6397169,864.2215472,187.0004134,54.0,0.0,3272.547597,2467.453319,1.11e-16,46.43317122,118
0.0,344.8784249,856.6795713,187.3463837,54.0,0.0,3328.747668,2486.886715,0.0,43.44042994,118
0.0,343.0416297,850.197851,187.7857833,54.0,0.0,3107.170725,2452.942253,1.11e-16,50.10195775,118
0.0,342.2594905,844.1744423,188.3563419,54.0,0.0,3244.615002,2489.921677,5.55e-17,44.62352104,118
0.0,341.1491667,839.2052355,188.951147,54.0,0.0,3193.410204,2494.306514,0.0,45.48566567,118
0.0,339.111766,834.7384141,189.6378155,54.0,0.0,3174.576947,2498.896306,1.11e-16,45.03914266,118
3.0,342.0646864,910.8092088,190.4398073,52.85536618,0.0,2437.332241,2459.367147,0.0,65.752414,118
0.0,351.3977746,877.6929337,192.3504132,54.0,0.0,3166.884962,2458.017948,1.11e-16,51.8235515,118
18.0,346.7559561,945.6838466,183.3748335,54.0,0.0,943.7746256,2184.240204,1.11e-16,114.777231,118
0.0,369.8368536,1036.0621,195.246394,53.43516506,0.0,2519.765017,2276.311488,5.55e-17,81.04545631,118
0.0,351.5663947,907.5485901,191.7720503,54.0,0.0,3278.701139,2423.266522,0.0,50.10266737,118
0.0,346.5463621,867.0235414,191.4881799,54.0,0.0,3197.634027,2468.899621,1.11e-16,48.59851962,118
0.0,346.2054168,833.8617707,192.2666212,55.17252315,0.0,3153.908729,2464.857482,0.0,52.50360255,118
0.0,343.8829828,798.3006626,192.7121432,56.0,0.0,3145.720563,2482.702761,1.11e-16,52.99103447,118
0.0,341.9050842,784.5530041,192.7689071,56.0,0.0,3071.214357,2495.862777,2.22e-16,53.82545887,118
0.0,338.3715674,773.9634757,192.8291473,56.0,0.0,2929.000447,2481.204357,1.11e-16,56.92166683,118
0.0,337.1137449,765.2077923,193.2110939,56.0,0.0,2891.797367,2493.22302,0.0,57.04289468,118
0.0,335.4300406,758.7080657,193.2485903,56.0,0.0,2785.477038,2489.996681,1.11e-16,59.48247418,118
0.0,333.9244454,752.4694565,193.4058059,56.0,0.0,2877.540372,2527.602396,0.0,55.03056794,118
0.0,332.3854547,747.2295762,193.770464,56.0,0.0,2600.129294,2463.591048,5.55e-17,64.2124828,118
0.0,331.3062691,743.2926567,194.1998514,56.0,0.0,2411.010458,2377.338868,1.11e-16,71.096696,118
0.0,330.0915048,739.9954751,194.3294684,56.0,0.0,2400.428663,2433.36944,0.0,69.72078195,118
0.0,328.3321795,737.7232774,194.4793426,56.0,0.0,2486.830062,2463.000443,0.0,65.75830495,118
0.0,328.8494391,734.9009046,195.0793202,56.0,0.0,2455.660463,2456.738028,0.0,67.01270146,118
0.0,327.5089098,732.5299111,195.3211742,56.0,0.0,2332.971797,2437.373892,5.55e-17,70.3689834,118
0.0,326.1753374,730.3246238,195.5212149,56.0,0.0,2257.255098,2418.792489,1.11e-16,72.34642818,118
0.0,325.9825718,727.7742819,196.0107396,56.0,0.0,2220.160234,2407.848727,1.11e-16,73.55968511,118
0.0,325.4933045,725.7286493,196.3545963,56.0,0.0,2207.839944,2422.212134,1.11e-16,73.39798599,118
0.0,324.423573,724.0849518,196.6293059,56.0,0.0,2326.326478,2473.698656,2.22e-16,68.37098441,118
0.0,323.2550718,722.5116751,196.9720874,56.0,0.0,2496.811102,2526.669974,1.11e-16,61.67282358,118
0.0,322.4370419,720.9895236,197.3558019,56.0,0.0,2496.611141,2538.905188,1.11e-16,60.93612963,118
0.0,321.4865339,719.5974733,197.5615219,56.0,0.0,2533.193502,2549.71244,0.0,59.21724761,118
0.0,320.8363264,718.6511637,197.8154311,56.0,0.0,2510.716933,2548.611521,2.22e-16,59.68129568,118
0.0,320.2662224,717.2654745,198.037534,56.0,0.0,2549.953033,2569.096042,1.665e-16,57.73295148,118
0.0,320.2400374,716.3933939,198.3122727,56.0,0.0,2380.709401,2530.999719,1.11e-16,63.69305866,118
0.0,321.912138,715.9627202,199.2176593,56.0,0.0,2369.470296,2545.761113,2.22e-16,64.31320721,118
0.0,320.0305475,716.2200326,198.9905982,56.0,0.0,2282.600358,2527.405939,1.11e-16,66.53939582,118
0.0,318.8838637,716.2861065,198.833089,56.0,0.0,2379.913077,2548.335197,0.0,62.74218888,118
0.0,317.8960211,716.1528591,198.7645191,56.0,0.0,2354.596843,2548.014367,1.11e-16,63.0812685,118
0.0,316.3871132,715.9800614,198.5805613,56.0,0.0,2355.848302,2547.305217,1.11e-16,62.41370429,118
0.0,315.4268476,715.0358727,198.8582531,56.51744076,0.0,2313.560589,2539.727498,1.11e-16,64.63050584,118
0.0,314.5246342,713.6221027,199.2963628,57.0,0.0,2315.573992,2549.08129,1.11e-16,65.10503726,118
0.0,314.3087013,712.8801845,199.4535986,57.0,0.0,2360.432318,2559.436666,0.0,63.41154718,118
0.0,313.7939707,712.5467478,199.4067572,57.0,0.0,2285.067863,2547.271975,0.0,65.70592609,118
0.0,311.7096155,712.5618046,199.1576654,57.0,0.0,2250.998666,2537.113698,1.11e-16,66.0954792,118
0.0,310.8392171,712.4317784,199.1380823,57.0,0.0,2208.300832,2536.920098,0.0,66.95204732,118
0.0,310.3072223,712.549962,199.1434478,57.0,0.0,2206.149531,2537.939102,0.0,66.7803671,118
0.0,309.921485,712.5795023,199.2975449,57.0,0.0,1527.884141,2514.004821,0.0,86.7462423,118
0.0,340.9317207,924.3373178,185.3596781,52.04702681,0.0,1211.352954,2206.594367,1.11e-16,100.326861,118
0.0,357.1002324,700.4105406,187.9202374,56.99000168,0.0,2787.549196,2534.733412,0.0,69.51416302,118
0.0,337.8773609,680.500541,185.0261624,56.99000168,0.0,2504.705122,2522.480703,1.11e-16,69.74552797,118
0.0,332.8308252,674.6781457,184.3779401,56.99000168,0.0,2413.01463,2522.32216,0.0,70.13558674,118
0.0,329.5918963,667.0686311,184.0524543,56.99000168,0.0,2364.379854,2524.95398,0.0,70.06450778,118
0.0,327.6538171,659.1729227,183.8970702,56.99000168,0.0,2256.666638,2511.934495,0.0,72.65346375,118
0.0,326.7065566,652.6059114,184.0630338,56.99000168,0.0,2149.962611,2492.670434,1.11e-16,75.7765355,118
0.0,327.161647,647.3732104,184.1952453,56.99000168,0.0,2164.251742,2518.977448,0.0,74.98010986,118
0.0,327.2955658,642.5136065,184.2593108,56.99250126,0.0,2199.368367,2540.380824,0.0,73.55192664,118
0.0,325.6405299,637.8088,184.15626,56.99500084,0.0,2076.92702,2534.645632,1.11e-16,76.56406969,118
0.0,326.2080126,633.706965,184.2681602,56.99750042,0.0,2105.269489,2506.243571,0.0,76.491773,118
0.0,324.9850905,630.1776439,184.2272744,57.0,0.0,2050.400791,2481.546645,1.11e-16,78.03864048,118
0.0,324.4863161,626.817288,184.2342328,57.0,0.0,2217.44288,2533.46233,1.11e-16,71.81537659,118
0.0,324.289781,623.4931526,184.3325658,57.0,0.0,2126.940103,2528.859897,0.0,74.6017576,118
0.0,323.5776642,620.628455,184.3164016,57.0,0.0,2230.91685,2571.197589,0.0,70.22706789,118
0.0,322.4358243,618.1192451,184.3050969,57.0,0.0,2122.758537,2556.534311,0.0,73.30239166,118
0.0,323.0220646,615.6763692,184.3759574,57.0,0.0,2122.195618,2554.066628,1.11e-16,73.54773637,118
0.0,322.4963526,614.4822376,184.5282107,57.0,0.0,1940.0698,2507.953666,1.11e-16,79.61728002,118
0.0,321.1871608,612.1134412,184.477952,57.0,0.0,1965.526125,2532.211828,2.22e-16,77.88188237,118
0.0,321.0706156,609.8966541,184.6042317,57.0,0.0,1974.161866,2539.187241,2.22e-16,77.39482193,118
0.0,320.9256656,608.0763698,184.7084406,57.0,0.0,1968.39058,2533.496619,2.22e-16,77.59251681,118
0.0,320.7002587,606.0439128,184.7061095,57.0,0.0,2009.832805,2556.319091,1.11e-16,75.80975269,118
0.0,320.1534965,603.7962344,184.7039164,57.0,0.0,1990.034765,2554.145504,0.0,76.1792517,118
0.0,319.6553929,601.595303,184.6690298,57.0,0.0,2023.334909,2569.071562,2.22e-16,74.63583851,118
0.0,320.1913494,599.7325187,184.8323947,57.0,0.0,1985.04445,2560.059476,1.11e-16,76.22432499,118
0.0,319.2332643,597.8384047,184.7564022,57.0,0.0,2522.479887,2712.840822,0.0,55.89362703,118
0.0,318.0952543,595.8971919,184.6459087,57.0,0.0,1975.125141,2564.066886,0.0,75.52631682,118
0.0,316.7976005,594.0078955,184.521583,57.0,0.0,1956.602899,2570.940584,0.0,75.40350377,118
0.0,318.1068353,592.3169408,184.8096857,57.0,0.0,1919.596854,2561.857826,5.55e-17,77.14913402,118
0.0,316.7605726,590.5952467,184.6496646,57.0,0.0,1858.193238,2533.461506,1.11e-16,78.94596573,118
0.0,315.7122686,589.1162724,184.5278075,57.0,0.0,1903.394374,2546.757964,1.11e-16,76.91347618,118
0.0,315.7565469,587.5380803,184.5679555,57.0,0.0,1911.353519,2559.957371,0.0,76.4043598,118
